"id","rented_at","rental_station_id","returned_at","return_station_id","duration_min","distance_m","birth_year","gender","bike_type"
11860,"2025-12-28 19:03:44",3569,"2025-12-28 19:13:42",3536,9,1533.18,1988,F,일반자전거
11861,"2025-12-28 19:11:58",549,"2025-12-28 19:22:17",3569,10,2633.5,1986,M,일반자전거
11862,"2025-12-28 19:19:33",3569,"2025-12-28 19:25:15",505,5,909.76,1985,F,일반자전거
11863,"2025-12-28 18:29:57",592,"2025-12-28 19:26:38",3582,56,1122.47,2003,M,일반자전거
11864,"2025-12-28 19:38:36",590,"2025-12-28 19:41:13",592,2,460.16,1999,,일반자전거
11865,"2025-12-28 20:46:24",3900,"2025-12-28 20:49:16",590,2,551.44,1998,M,일반자전거
11866,"2025-12-28 20:56:18",5155,"2025-12-28 21:02:21",3569,6,1078.15,,,일반자전거
11867,"2025-12-28 21:04:16",500,"2025-12-28 21:09:34",3860,5,135.67,1992,M,일반자전거
11868,"2025-12-28 20:57:02",3569,"2025-12-28 21:16:32",3542,19,2547.77,2007,M,일반자전거
11869,"2025-12-28 20:58:35",3569,"2025-12-28 21:16:33",3542,17,2340.26,2007,M,일반자전거
11870,"2025-12-28 21:08:20",3588,"2025-12-28 21:17:36",592,9,1239.92,,,일반자전거
11871,"2025-12-28 21:31:21",3900,"2025-12-28 21:37:03",3569,5,965.31,1998,M,일반자전거
11872,"2025-12-28 21:25:17",590,"2025-12-28 21:38:28",3542,13,1912.3,2002,F,일반자전거
11873,"2025-12-28 21:27:53",3569,"2025-12-28 21:41:52",3570,13,1607.22,2003,M,일반자전거
11874,"2025-12-28 21:47:02",3569,"2025-12-28 21:51:42",592,4,713.26,2003,F,일반자전거
11875,"2025-12-28 21:49:34",3523,"2025-12-28 21:54:19",3569,4,812.83,2001,F,일반자전거
11876,"2025-12-28 22:02:47",3860,"2025-12-28 22:08:59",3571,6,1400.0,2003,F,일반자전거
11877,"2025-12-28 22:09:25",3569,"2025-12-28 22:22:41",3542,13,2150.0,1999,M,일반자전거
11878,"2025-12-28 22:20:52",3536,"2025-12-28 22:27:45",3569,6,1131.44,1984,,일반자전거
11879,"2025-12-28 23:06:22",590,"2025-12-28 23:14:13",3868,7,1295.25,1998,,일반자전거
11880,"2025-12-29 00:04:13",3575,"2025-12-29 00:10:49",590,6,892.38,,,일반자전거
11881,"2025-12-29 00:22:29",3569,"2025-12-29 00:30:36",3536,8,1131.44,1999,F,일반자전거
11882,"2025-12-29 00:17:22",577,"2025-12-29 00:34:31",3569,17,4760.0,1999,M,일반자전거
11883,"2025-12-29 00:35:37",3569,"2025-12-29 00:42:38",5155,7,1560.0,1998,,일반자전거
11884,"2025-12-29 00:44:34",3582,"2025-12-29 01:13:54",592,29,1890.3,2003,M,일반자전거
11885,"2025-12-29 01:22:48",3570,"2025-12-29 01:30:55",3569,8,1120.02,2003,M,일반자전거
11886,"2025-12-29 01:41:49",590,"2025-12-29 01:49:12",3571,7,810.62,1998,M,일반자전거
11887,"2025-12-29 02:05:02",3881,"2025-12-29 02:13:26",3569,8,970.0,,,일반자전거
11888,"2025-12-29 02:31:25",3569,"2025-12-29 02:35:59",3501,4,1760.0,2002,M,일반자전거
11889,"2025-12-29 02:32:29",3569,"2025-12-29 02:38:07",3501,5,980.0,2000,M,일반자전거
11890,"2025-12-29 02:29:00",590,"2025-12-29 02:59:22",1001,30,4924.67,1998,M,일반자전거
11891,"2025-12-29 03:10:40",3890,"2025-12-29 03:18:01",3569,7,1046.87,1997,F,일반자전거
11892,"2025-12-29 03:38:03",3569,"2025-12-29 03:52:08",3542,14,2231.45,1992,,일반자전거
11893,"2025-12-29 03:48:19",3575,"2025-12-29 03:53:15",3569,4,1032.45,2001,M,일반자전거
11894,"2025-12-29 03:50:27",590,"2025-12-29 03:55:09",500,4,843.5,,,일반자전거
11895,"2025-12-29 03:49:49",590,"2025-12-29 03:55:13",500,5,800.74,,,일반자전거
11896,"2025-12-29 05:00:26",3534,"2025-12-29 05:09:28",3860,9,1275.89,,M,일반자전거
11897,"2025-12-29 05:56:33",3501,"2025-12-29 06:01:38",3569,5,990.0,1971,F,일반자전거
11898,"2025-12-29 05:50:52",574,"2025-12-29 06:28:36",590,37,2098.8,1986,,일반자전거
11899,"2025-12-29 06:25:24",3569,"2025-12-29 06:29:28",3900,4,521.38,1970,M,일반자전거
11900,"2025-12-29 06:41:25",590,"2025-12-29 06:52:23",590,10,1422.29,1994,,일반자전거
11901,"2025-12-29 07:03:12",505,"2025-12-29 07:17:33",3860,14,1639.02,2000,M,일반자전거
11902,"2025-12-29 07:18:06",3860,"2025-12-29 07:22:29",3588,4,589.65,2003,M,일반자전거
11903,"2025-12-29 07:16:03",516,"2025-12-29 07:24:36",3569,8,1018.48,1980,M,일반자전거
11904,"2025-12-29 07:34:42",3860,"2025-12-29 07:40:18",3501,5,1329.72,,,일반자전거
11905,"2025-12-29 07:34:24",590,"2025-12-29 07:41:18",3881,6,825.92,,,일반자전거
11906,"2025-12-29 07:36:54",3509,"2025-12-29 07:47:37",3523,10,1586.68,,,일반자전거
11907,"2025-12-29 07:46:22",3575,"2025-12-29 07:50:28",3569,4,744.91,1987,,일반자전거
11908,"2025-12-29 07:50:11",3507,"2025-12-29 07:53:51",590,3,858.93,1997,,일반자전거
11909,"2025-12-29 07:42:07",3518,"2025-12-29 07:54:45",3523,12,2075.57,1998,,일반자전거
11910,"2025-12-29 07:52:57",3864,"2025-12-29 07:56:40",3860,3,639.57,1997,M,일반자전거
11911,"2025-12-29 07:49:22",546,"2025-12-29 08:00:34",3569,11,1450.0,1985,F,일반자전거
11912,"2025-12-29 07:51:52",3509,"2025-12-29 08:01:33",3900,9,1490.85,2008,M,일반자전거
11913,"2025-12-29 08:03:19",3573,"2025-12-29 08:10:01",3900,6,1338.37,,,일반자전거
11914,"2025-12-29 08:03:00",3536,"2025-12-29 08:12:22",590,9,1338.96,,,일반자전거
11915,"2025-12-29 08:07:54",3542,"2025-12-29 08:20:13",592,12,1770.0,,,일반자전거
11916,"2025-12-29 08:07:39",585,"2025-12-29 08:21:41",3900,14,2462.01,,,일반자전거
11917,"2025-12-29 08:17:35",3501,"2025-12-29 08:22:50",590,5,851.06,2000,M,일반자전거
11918,"2025-12-29 08:13:26",4398,"2025-12-29 08:24:48",3569,11,1541.39,1997,M,일반자전거
11919,"2025-12-29 08:20:56",3507,"2025-12-29 08:26:20",3569,5,1174.01,1999,M,일반자전거
11920,"2025-12-29 08:21:02",3507,"2025-12-29 08:26:39",3569,5,904.6,,,일반자전거
11921,"2025-12-29 08:15:26",3504,"2025-12-29 08:26:48",3569,11,526.73,1974,,일반자전거
11922,"2025-12-29 08:24:04",505,"2025-12-29 08:28:22",3569,4,900.0,2000,,일반자전거
11923,"2025-12-29 08:29:35",3504,"2025-12-29 08:33:29",3569,3,472.99,1999,F,일반자전거
11924,"2025-12-29 08:26:02",588,"2025-12-29 08:33:43",590,7,1164.74,1999,M,일반자전거
11925,"2025-12-29 08:31:37",3566,"2025-12-29 08:34:23",3569,2,793.28,1991,M,일반자전거
11926,"2025-12-29 08:29:05",3571,"2025-12-29 08:37:11",3569,8,925.42,1993,F,일반자전거
11927,"2025-12-29 08:31:59",3860,"2025-12-29 08:39:01",3501,7,1404.62,1992,F,일반자전거
11928,"2025-12-29 08:39:08",3860,"2025-12-29 08:41:00",592,1,584.27,,,일반자전거
11929,"2025-12-29 08:32:10",3518,"2025-12-29 08:44:32",590,12,1940.0,,M,일반자전거
11930,"2025-12-29 08:35:29",590,"2025-12-29 08:45:49",3518,10,1954.57,1994,F,일반자전거
11931,"2025-12-29 08:43:06",3860,"2025-12-29 08:48:32",5155,5,1092.03,1999,M,일반자전거
11932,"2025-12-29 08:46:42",3569,"2025-12-29 08:54:49",3881,8,1115.76,1997,M,일반자전거
11933,"2025-12-29 08:53:20",3504,"2025-12-29 08:56:24",3569,3,505.12,,,일반자전거
11934,"2025-12-29 08:54:30",3569,"2025-12-29 08:58:20",592,3,660.0,1996,,일반자전거
11935,"2025-12-29 08:53:05",590,"2025-12-29 08:58:33",3523,5,700.76,2004,F,일반자전거
11936,"2025-12-29 08:48:27",3868,"2025-12-29 08:58:55",590,10,1645.98,1998,,일반자전거
11937,"2025-12-29 08:56:17",3569,"2025-12-29 09:02:23",3501,6,1066.27,1987,,일반자전거
11938,"2025-12-29 09:00:41",3507,"2025-12-29 09:05:33",591,4,645.63,1980,F,일반자전거
11939,"2025-12-29 09:00:17",3890,"2025-12-29 09:05:34",3900,5,760.0,1997,M,일반자전거
11940,"2025-12-29 09:01:38",3860,"2025-12-29 09:06:49",590,5,764.71,,,일반자전거
11941,"2025-12-29 08:44:00",3566,"2025-12-29 09:09:32",590,25,588.26,1999,,일반자전거
11942,"2025-12-29 09:04:15",3881,"2025-12-29 09:10:45",3569,6,856.64,1991,,일반자전거
11943,"2025-12-29 09:13:27",3575,"2025-12-29 09:18:56",3569,5,1056.57,1998,M,일반자전거
11944,"2025-12-29 09:24:36",3504,"2025-12-29 09:27:00",3569,2,0.0,1966,,일반자전거
11945,"2025-12-29 09:20:53",3509,"2025-12-29 09:31:24",3523,10,1586.68,2007,M,일반자전거
11946,"2025-12-29 09:25:24",500,"2025-12-29 09:31:43",592,6,718.58,1987,,일반자전거
11947,"2025-12-29 09:29:18",3569,"2025-12-29 09:32:45",592,3,526.72,2000,,일반자전거
11948,"2025-12-29 09:31:48",3504,"2025-12-29 09:33:50",3569,2,286.94,1989,M,일반자전거
11949,"2025-12-29 08:56:35",2909,"2025-12-29 09:37:09",592,40,9501.54,1967,M,일반자전거
11950,"2025-12-29 09:31:16",3508,"2025-12-29 09:39:23",3900,8,1431.45,,,일반자전거
11951,"2025-12-29 09:35:52",592,"2025-12-29 09:43:24",3543,7,1051.27,,,일반자전거
11952,"2025-12-29 09:41:42",500,"2025-12-29 09:47:20",3523,5,863.25,2004,F,일반자전거
11953,"2025-12-29 09:35:50",3586,"2025-12-29 09:48:17",3900,12,2083.55,1995,F,일반자전거
11954,"2025-12-29 09:41:51",3569,"2025-12-29 09:49:39",3523,7,856.41,2003,F,일반자전거
11955,"2025-12-29 09:50:25",3504,"2025-12-29 09:52:43",3569,2,375.11,1997,F,일반자전거
11956,"2025-12-29 09:48:44",3900,"2025-12-29 09:52:56",590,4,740.0,2003,M,일반자전거
11957,"2025-12-29 09:50:47",3860,"2025-12-29 09:53:25",592,2,541.6,2000,M,일반자전거
11958,"2025-12-29 09:47:03",3569,"2025-12-29 09:54:23",3900,7,1022.72,1999,,일반자전거
11959,"2025-12-29 09:52:12",3860,"2025-12-29 09:55:40",3900,3,726.18,,F,일반자전거
11960,"2025-12-29 09:52:27",3860,"2025-12-29 09:57:42",3900,5,672.44,2002,F,일반자전거
11961,"2025-12-29 09:23:27",1470,"2025-12-29 09:57:42",3860,34,6911.94,1997,F,일반자전거
11962,"2025-12-29 09:55:36",3860,"2025-12-29 09:58:10",592,2,660.98,2001,F,일반자전거
11963,"2025-12-29 09:55:16",592,"2025-12-29 09:58:44",590,3,371.98,,M,일반자전거
11964,"2025-12-29 09:57:27",592,"2025-12-29 09:58:44",591,1,208.47,1996,F,일반자전거
11965,"2025-12-29 09:55:08",3569,"2025-12-29 09:59:02",592,3,503.74,2001,M,일반자전거
11966,"2025-12-29 09:54:41",3860,"2025-12-29 09:59:12",3523,4,483.18,2000,,일반자전거
11967,"2025-12-29 09:59:09",3569,"2025-12-29 10:03:23",3900,4,800.0,2002,M,일반자전거
11968,"2025-12-29 10:04:11",3569,"2025-12-29 10:07:24",591,3,540.64,2002,M,일반자전거
11969,"2025-12-29 10:01:57",3853,"2025-12-29 10:08:53",3900,6,909.31,,,일반자전거
11970,"2025-12-29 10:03:39",3569,"2025-12-29 10:09:55",3900,6,879.45,2001,F,일반자전거
11971,"2025-12-29 10:04:55",3569,"2025-12-29 10:10:04",3900,5,668.63,1998,,일반자전거
11972,"2025-12-29 10:10:52",592,"2025-12-29 10:18:17",3588,7,1298.17,,,일반자전거
11973,"2025-12-29 10:13:06",3571,"2025-12-29 10:21:58",3900,8,1607.71,2000,M,일반자전거
11974,"2025-12-29 10:12:47",3571,"2025-12-29 10:21:58",3900,9,1483.27,1999,M,일반자전거
11975,"2025-12-29 10:16:27",3890,"2025-12-29 10:24:05",3569,7,1198.48,1976,,일반자전거
11976,"2025-12-29 10:11:11",3569,"2025-12-29 10:24:34",5151,13,1740.65,,,일반자전거
11977,"2025-12-29 10:19:39",3569,"2025-12-29 10:24:36",3900,4,821.99,,,일반자전거
11978,"2025-12-29 10:17:17",573,"2025-12-29 10:25:30",592,8,1203.82,1985,F,일반자전거
11979,"2025-12-29 10:25:00",3569,"2025-12-29 10:28:26",592,3,527.17,,,일반자전거
11980,"2025-12-29 10:23:08",3569,"2025-12-29 10:28:33",4377,5,948.94,,,일반자전거
11981,"2025-12-29 10:23:40",3569,"2025-12-29 10:32:37",4382,8,1090.0,1993,F,일반자전거
11982,"2025-12-29 10:32:42",3569,"2025-12-29 10:37:26",3900,4,88.17,2002,F,일반자전거
11983,"2025-12-29 10:08:01",3500,"2025-12-29 10:39:45",592,31,2898.57,2005,M,일반자전거
11984,"2025-12-29 10:33:47",592,"2025-12-29 10:42:52",501,9,1120.0,1999,F,일반자전거
11985,"2025-12-29 10:49:51",592,"2025-12-29 10:57:29",505,7,1329.58,1990,,일반자전거
11986,"2025-12-29 10:11:55",590,"2025-12-29 11:00:03",3900,45,533.67,1998,M,일반자전거
11987,"2025-12-29 10:58:39",3523,"2025-12-29 11:02:58",3569,4,375.1,,F,일반자전거
11988,"2025-12-29 10:56:48",574,"2025-12-29 11:04:49",592,8,1955.51,2002,M,일반자전거
11989,"2025-12-29 11:00:42",3573,"2025-12-29 11:06:39",592,5,1095.84,2000,M,일반자전거
11990,"2025-12-29 10:52:48",4382,"2025-12-29 11:07:30",3900,14,1638.62,1997,,일반자전거
11991,"2025-12-29 10:59:01",3509,"2025-12-29 11:07:57",3900,8,1670.0,2008,M,일반자전거
11992,"2025-12-29 11:08:07",3507,"2025-12-29 11:13:19",590,5,783.63,,F,일반자전거
11993,"2025-12-29 10:24:10",590,"2025-12-29 11:15:20",590,51,1067.42,1999,M,일반자전거
11994,"2025-12-29 11:15:05",3509,"2025-12-29 11:21:01",3860,5,799.59,1995,M,일반자전거
11995,"2025-12-29 11:30:12",3508,"2025-12-29 11:38:23",592,8,1200.47,2000,M,일반자전거
11996,"2025-12-29 11:36:29",3900,"2025-12-29 11:40:15",3860,3,452.46,1975,M,일반자전거
11997,"2025-12-29 11:28:22",3569,"2025-12-29 11:40:35",508,12,1464.45,1976,F,일반자전거
11998,"2025-12-29 11:37:16",3864,"2025-12-29 11:41:37",3860,4,850.0,,,새싹자전거
11999,"2025-12-29 11:38:06",3860,"2025-12-29 11:41:54",3900,3,699.71,,,일반자전거
12000,"2025-12-29 11:38:27",3569,"2025-12-29 11:42:33",3900,4,725.48,1997,,일반자전거
12001,"2025-12-29 11:35:07",5154,"2025-12-29 11:44:25",3569,9,1019.13,1974,M,일반자전거
12002,"2025-12-29 11:43:09",591,"2025-12-29 11:45:32",3523,2,463.26,,,일반자전거
12003,"2025-12-29 11:44:01",3582,"2025-12-29 11:50:09",592,6,1060.0,1999,,일반자전거
12004,"2025-12-29 11:47:11",3860,"2025-12-29 11:50:30",3523,3,760.6,1999,M,일반자전거
12005,"2025-12-29 10:55:25",3518,"2025-12-29 11:50:51",592,55,2170.0,,F,일반자전거
12006,"2025-12-29 11:49:04",3873,"2025-12-29 11:55:05",3569,6,1167.77,1999,F,일반자전거
12007,"2025-12-29 11:50:32",592,"2025-12-29 11:57:19",3582,6,1070.0,2002,M,일반자전거
12008,"2025-12-29 10:18:51",3860,"2025-12-29 11:57:21",502,98,3406.24,1994,F,일반자전거
12009,"2025-12-29 11:54:34",3569,"2025-12-29 11:59:01",3900,4,842.66,,F,일반자전거
12010,"2025-12-29 11:52:25",590,"2025-12-29 12:01:12",3860,8,1200.0,,,일반자전거
12011,"2025-12-29 11:56:15",3501,"2025-12-29 12:01:20",3569,5,2410.0,2000,M,일반자전거
12012,"2025-12-29 11:37:53",591,"2025-12-29 12:05:56",592,28,4571.55,2001,M,일반자전거
12013,"2025-12-29 11:57:12",3860,"2025-12-29 12:08:33",3860,11,1329.57,2000,M,일반자전거
12014,"2025-12-29 11:23:09",3533,"2025-12-29 12:11:34",3900,48,1294.98,1999,M,일반자전거
12015,"2025-12-29 12:07:52",3900,"2025-12-29 12:12:13",3569,4,778.4,,M,일반자전거
12016,"2025-12-29 11:22:27",590,"2025-12-29 12:15:10",502,52,1045.58,2003,F,일반자전거
12017,"2025-12-29 12:10:52",3569,"2025-12-29 12:15:31",3900,4,620.68,,,일반자전거
12018,"2025-12-29 12:15:53",505,"2025-12-29 12:20:07",3569,4,968.4,1997,M,일반자전거
12019,"2025-12-29 12:18:43",3569,"2025-12-29 12:22:06",3504,3,505.12,,,일반자전거
12020,"2025-12-29 12:23:42",3569,"2025-12-29 12:30:33",3575,6,1097.04,1994,M,일반자전거
12021,"2025-12-29 12:15:30",3523,"2025-12-29 12:33:23",502,17,2021.27,2001,F,일반자전거
12022,"2025-12-29 12:41:26",3523,"2025-12-29 12:45:22",3569,3,1463.65,2000,M,일반자전거
12023,"2025-12-29 12:43:16",592,"2025-12-29 12:51:22",592,8,697.88,2005,M,일반자전거
12024,"2025-12-29 12:44:10",590,"2025-12-29 12:56:10",573,12,1485.18,,M,일반자전거
12025,"2025-12-29 12:47:36",3509,"2025-12-29 12:56:57",591,9,1220.91,2001,F,일반자전거
12026,"2025-12-29 12:57:45",3569,"2025-12-29 13:00:49",592,3,527.17,2003,,일반자전거
12027,"2025-12-29 13:09:05",3569,"2025-12-29 13:12:35",3900,3,750.0,,,일반자전거
12028,"2025-12-29 12:14:11",3569,"2025-12-29 13:19:18",3873,65,2070.0,1996,,일반자전거
12029,"2025-12-29 13:00:58",3900,"2025-12-29 13:21:57",3900,20,760.49,,,일반자전거
12030,"2025-12-29 13:13:25",3523,"2025-12-29 13:23:35",3523,10,1349.47,2001,M,일반자전거
12031,"2025-12-29 13:20:42",3575,"2025-12-29 13:26:30",3569,5,920.0,1997,,일반자전거
12032,"2025-12-29 13:30:58",592,"2025-12-29 13:40:28",3518,9,1667.62,1958,M,일반자전거
12033,"2025-12-29 13:38:19",3523,"2025-12-29 13:40:40",591,2,375.69,1978,M,일반자전거
12034,"2025-12-29 13:38:46",3569,"2025-12-29 13:41:17",591,2,580.0,1901,,일반자전거
12035,"2025-12-29 13:35:19",3890,"2025-12-29 13:43:30",3569,8,995.3,1995,M,일반자전거
12036,"2025-12-29 13:34:53",3890,"2025-12-29 13:43:52",3569,8,1120.0,1994,,일반자전거
12037,"2025-12-29 12:44:58",590,"2025-12-29 13:44:47",590,59,935.82,,,일반자전거
12038,"2025-12-29 13:46:31",3860,"2025-12-29 13:48:41",592,2,570.0,,M,새싹자전거
12039,"2025-12-29 13:46:06",3569,"2025-12-29 13:48:53",591,2,602.06,2001,,일반자전거
12040,"2025-12-29 12:51:51",3860,"2025-12-29 13:49:47",3860,57,940.0,2001,M,일반자전거
12041,"2025-12-29 13:46:58",3900,"2025-12-29 13:49:49",590,2,472.98,2001,M,일반자전거
12042,"2025-12-29 13:49:19",500,"2025-12-29 13:50:16",3860,0,0.0,2002,M,새싹자전거
12043,"2025-12-29 13:49:19",592,"2025-12-29 13:51:29",590,2,350.38,,M,일반자전거
12044,"2025-12-29 13:40:09",549,"2025-12-29 13:52:09",590,12,2340.0,,,일반자전거
12045,"2025-12-29 13:51:43",592,"2025-12-29 13:54:47",500,3,620.36,,F,일반자전거
12046,"2025-12-29 13:33:02",592,"2025-12-29 13:55:54",592,22,1940.55,2003,M,일반자전거
12047,"2025-12-29 13:50:36",3900,"2025-12-29 13:57:22",3569,6,1022.76,1999,M,일반자전거
12048,"2025-12-29 13:55:29",3569,"2025-12-29 14:00:36",3900,5,561.15,,,일반자전거
12049,"2025-12-29 13:58:40",3569,"2025-12-29 14:02:21",3504,3,318.25,1990,F,일반자전거
12050,"2025-12-29 12:54:33",3569,"2025-12-29 14:03:54",3900,69,853.43,2004,F,일반자전거
12051,"2025-12-29 14:01:51",500,"2025-12-29 14:04:23",592,2,664.69,2001,M,일반자전거
12052,"2025-12-29 13:56:19",590,"2025-12-29 14:05:43",590,9,1233.96,2002,M,일반자전거
12053,"2025-12-29 14:02:11",573,"2025-12-29 14:06:03",3860,3,921.78,2000,M,일반자전거
12054,"2025-12-29 14:03:56",3569,"2025-12-29 14:07:31",3900,3,620.68,2003,M,일반자전거
12055,"2025-12-29 13:03:10",3860,"2025-12-29 14:09:19",592,66,481.57,2000,F,일반자전거
12056,"2025-12-29 14:02:26",592,"2025-12-29 14:09:33",3509,7,979.27,2001,M,일반자전거
12057,"2025-12-29 13:59:18",3518,"2025-12-29 14:11:16",592,11,1884.77,,,일반자전거
12058,"2025-12-29 14:04:04",3860,"2025-12-29 14:11:56",5155,7,1040.0,2002,M,일반자전거
12059,"2025-12-29 14:03:14",3900,"2025-12-29 14:13:44",3509,10,1595.84,2008,M,일반자전거
12060,"2025-12-29 13:25:38",3900,"2025-12-29 14:13:52",3900,48,1503.85,1999,M,일반자전거
12061,"2025-12-29 14:04:32",555,"2025-12-29 14:13:58",3569,9,1664.08,,,일반자전거
12062,"2025-12-29 14:05:39",591,"2025-12-29 14:15:42",3881,10,1321.36,2004,M,일반자전거
12063,"2025-12-29 14:13:58",3569,"2025-12-29 14:17:03",3900,3,780.0,1990,M,일반자전거
12064,"2025-12-29 14:14:32",3860,"2025-12-29 14:18:25",3900,3,745.43,2002,F,일반자전거
12065,"2025-12-29 14:10:42",3900,"2025-12-29 14:19:19",3509,8,1457.73,2008,M,일반자전거
12066,"2025-12-29 14:09:47",3569,"2025-12-29 14:23:50",588,14,958.68,2003,M,일반자전거
12067,"2025-12-29 13:56:40",3500,"2025-12-29 14:27:00",590,30,3084.89,1970,M,일반자전거
12068,"2025-12-29 13:35:31",590,"2025-12-29 14:29:29",591,53,2890.0,2001,M,일반자전거
12069,"2025-12-29 14:26:12",3900,"2025-12-29 14:30:42",3504,4,560.0,1999,M,일반자전거
12070,"2025-12-29 14:17:14",3569,"2025-12-29 14:31:47",590,14,857.79,,,일반자전거
12071,"2025-12-29 14:30:03",3569,"2025-12-29 14:32:35",592,2,740.58,,M,일반자전거
12072,"2025-12-29 13:34:55",590,"2025-12-29 14:32:49",591,57,2959.25,,M,일반자전거
12073,"2025-12-29 13:50:51",1455,"2025-12-29 14:35:18",3569,44,8125.41,1996,M,일반자전거
12074,"2025-12-29 14:19:41",3860,"2025-12-29 14:37:08",3575,17,183.9,,,새싹자전거
12075,"2025-12-29 14:30:49",3582,"2025-12-29 14:37:52",3900,7,1212.38,1998,M,일반자전거
12076,"2025-12-29 14:31:05",3536,"2025-12-29 14:42:15",3569,11,1259.08,2000,M,일반자전거
12077,"2025-12-29 14:41:33",590,"2025-12-29 14:45:07",592,3,670.09,1998,,일반자전거
12078,"2025-12-29 14:40:44",3569,"2025-12-29 14:46:53",3890,6,111.2,2002,M,일반자전거
12079,"2025-12-29 14:29:57",590,"2025-12-29 14:47:37",573,17,1606.52,1980,F,일반자전거
12080,"2025-12-29 14:45:34",3569,"2025-12-29 14:49:01",3523,3,1058.31,2000,M,일반자전거
12081,"2025-12-29 13:34:45",3569,"2025-12-29 14:49:28",3504,74,1330.0,,F,일반자전거
12082,"2025-12-29 14:46:48",3569,"2025-12-29 14:50:34",3900,3,725.48,,M,일반자전거
12083,"2025-12-29 14:08:22",590,"2025-12-29 14:52:12",3559,43,4186.91,1974,M,일반자전거
12084,"2025-12-29 14:29:10",529,"2025-12-29 14:54:58",3569,25,3883.6,,,일반자전거
12085,"2025-12-29 14:51:57",3900,"2025-12-29 14:55:24",590,3,494.59,1970,M,일반자전거
12086,"2025-12-29 14:46:25",3569,"2025-12-29 14:56:11",4399,9,1188.83,2005,M,일반자전거
12087,"2025-12-29 14:38:55",3569,"2025-12-29 14:56:32",5154,17,1483.8,1993,F,일반자전거
12088,"2025-12-29 14:55:33",3569,"2025-12-29 14:59:34",592,4,517.01,2003,M,일반자전거
12089,"2025-12-29 14:53:20",592,"2025-12-29 15:03:02",3509,9,1628.66,,F,일반자전거
12090,"2025-12-29 14:48:12",574,"2025-12-29 15:04:02",3569,15,1997.73,1975,M,일반자전거
12091,"2025-12-29 14:52:12",590,"2025-12-29 15:04:39",551,12,1810.13,2006,M,일반자전거
12092,"2025-12-29 14:53:10",551,"2025-12-29 15:05:10",3523,12,1778.45,2001,M,일반자전거
12093,"2025-12-29 15:04:47",3569,"2025-12-29 15:07:54",592,3,527.17,2001,,일반자전거
12094,"2025-12-29 15:03:38",3534,"2025-12-29 15:10:46",592,7,703.06,2005,M,일반자전거
12095,"2025-12-29 14:15:31",3569,"2025-12-29 15:11:50",511,56,6375.35,,,일반자전거
12096,"2025-12-29 14:13:37",3569,"2025-12-29 15:11:56",511,58,6214.16,,,일반자전거
12097,"2025-12-29 15:08:15",3900,"2025-12-29 15:12:36",590,4,494.59,1989,F,일반자전거
12098,"2025-12-29 15:05:34",3569,"2025-12-29 15:17:28",5154,11,1310.0,1994,,일반자전거
12099,"2025-12-29 15:05:41",3569,"2025-12-29 15:17:34",5154,11,1321.85,1995,M,일반자전거
12100,"2025-12-29 14:29:35",4373,"2025-12-29 15:17:38",3569,48,2784.64,1994,,일반자전거
12101,"2025-12-29 13:57:51",4952,"2025-12-29 15:18:25",3569,80,5102.31,1976,M,일반자전거
12102,"2025-12-29 14:53:45",3559,"2025-12-29 15:19:32",590,25,4078.95,1974,M,일반자전거
12103,"2025-12-29 15:13:17",3864,"2025-12-29 15:19:44",590,6,1350.48,,,일반자전거
12104,"2025-12-29 15:14:37",3569,"2025-12-29 15:19:54",514,5,681.44,1997,F,일반자전거
12105,"2025-12-29 15:12:42",3569,"2025-12-29 15:20:14",505,7,999.72,1995,F,일반자전거
12106,"2025-12-29 13:49:40",590,"2025-12-29 15:24:01",3569,94,2569.27,2003,M,일반자전거
12107,"2025-12-29 15:24:56",5155,"2025-12-29 15:34:32",3569,9,1681.11,1995,,일반자전거
12108,"2025-12-29 15:25:34",3900,"2025-12-29 15:35:50",3571,10,1601.39,,,일반자전거
12109,"2025-12-29 15:29:43",3569,"2025-12-29 15:37:38",592,7,779.83,2002,M,일반자전거
12110,"2025-12-29 15:36:18",592,"2025-12-29 15:39:37",3569,3,557.48,,,일반자전거
12111,"2025-12-29 13:51:00",3569,"2025-12-29 15:40:52",592,109,920.0,1998,M,일반자전거
12112,"2025-12-29 15:13:20",511,"2025-12-29 15:41:11",3569,27,3032.82,,,일반자전거
12113,"2025-12-29 15:35:45",5155,"2025-12-29 15:42:31",591,6,1070.0,2000,,일반자전거
12114,"2025-12-29 15:12:25",511,"2025-12-29 15:43:25",592,31,3684.92,2003,M,일반자전거
12115,"2025-12-29 15:39:43",3569,"2025-12-29 15:43:44",3900,4,671.74,,,일반자전거
12116,"2025-12-29 15:12:48",511,"2025-12-29 15:44:40",3569,31,3190.35,,,일반자전거
12117,"2025-12-29 14:58:45",502,"2025-12-29 15:47:08",3569,48,974.31,2000,M,일반자전거
12118,"2025-12-29 15:45:36",592,"2025-12-29 15:51:37",3573,6,1130.0,1981,F,일반자전거
12119,"2025-12-29 15:22:59",3569,"2025-12-29 15:53:04",3569,30,649.33,,,일반자전거
12120,"2025-12-29 15:53:13",592,"2025-12-29 15:56:09",590,2,371.98,1996,,일반자전거
12121,"2025-12-29 15:48:31",592,"2025-12-29 15:56:31",540,8,1699.31,2001,,일반자전거
12122,"2025-12-29 15:57:58",3864,"2025-12-29 16:03:55",591,5,982.26,,F,일반자전거
